100000, 4.8618895933032036e-2
200000, 5.1418013870716095e-2
300000, 5.1682163029909134e-2
400000, 4.871085099875927e-2
500000, 5.1240650936961174e-2
600000, 4.77638840675354e-2
700000, 5.1089975982904434e-2
800000, 4.8061247915029526e-2
900000, 5.096583999693394e-2
1000000, 4.806149750947952e-2
