1, 7.578909024596214e-2
2, 7.73841105401516e-2
3, 7.681730017066002e-2
4, 6.518040597438812e-2
5, 6.51090070605278e-2
6, 7.14830793440342e-2
7, 7.253509014844894e-2
8, 7.373698055744171e-2
9, 7.370414212346077e-2
10, 7.617278024554253e-2
11, 7.718172669410706e-2
12, 7.932131737470627e-2
13, 8.012738823890686e-2
14, 8.250467106699944e-2
15, 8.289339020848274e-2
16, 8.397352695465088e-2
